z,p,T_rho,T,qv,h,T_env,q_env,h_env,T_rho_u,T_u,qv_u,h_u,CAPE_u,B_u,T_rho_w,T_w,qv_w,h_w,CAPE_w,B_w,ent
3950.0,62997.21873906009,276.2530198712086,275.08798021946154,0.006968120387168105,58131.37999897339,275.41804756214367,0.004987997542041275,53515.23512533258,280.1152269168717,278.6019671589163,0.0089366728078314,66618.74505250002,2849.690926215627,0.13715054096284096,278.8176833720328,277.42976343208386,0.008231100737562919,63663.32100482972,905.7088881945941,0.09107357072445606,0.00036833333333333336
4000.0,62608.73896284088,275.94083932823867,274.7942545859862,0.006865071475819485,58066.90103307932,275.11933935310964,0.004912844157515386,53515.949977423086,279.85279573937237,278.35724060055014,0.008839881841488016,66618.74505250002,2849.690926215627,0.13907434827931373,278.52871032574825,277.1598170637345,0.008126169428691108,63617.654618371984,905.7088881945941,0.09200165712104148,0.00036666666666666667
4050.0,62222.2193548626,275.62821279520716,274.4998946626027,0.006762946293951529,58004.1435358551,274.82004089505654,0.0048384014476331155,53517.88597642488,279.5896222591218,278.1116940209461,0.008743406092147844,66618.74505250002,2849.690926215627,0.14099219541751715,278.23881830679164,276.88884155801253,0.008021717943754905,63572.19694748771,905.7088881945941,0.09291516209072588,0.000365
4100.0,61837.65160636136,275.31512823541993,274.2048895286818,0.0066617406763522105,57943.08551795727,274.520141140443,0.0047646655200458115,53521.02178936893,279.3256979998819,277.8653183706815,0.00864724921691057,66618.74505250002,2849.690926215627,0.14290420450753302,277.9479982454099,276.6168269466566,0.007917752156668293,63526.95254811793,905.7088881945941,0.09381415021958367,0.00036333333333333335
4150.0,61455.02742454734,275.00157358773146,273.90922821828383,0.006561450563048963,57883.70521219938,274.21962899988034,0.0046916325678421555,53525.336259445954,279.06101438303733,277.61810449206473,0.008551414917243299,66618.74505250002,2849.690926215627,0.14481049574520416,277.65624094049593,276.34376313262277,0.007814277948684153,63481.92585970356,905.7088881945941,0.09469868259612511,0.0003616666666666667
4200.0,61074.338532802096,274.68753676747923,273.61289972153025,0.006462071997401681,57825.98106999495,273.9184933434291,0.0046192988679674,53530.808403215924,278.79556272693344,277.3700431184659,0.008455906939272987,66618.74505250002,2849.690926215627,0.14671118732394184,277.3635370602249,276.0696398907004,0.007711301208690976,63437.1212065024,905.7088881945941,0.095568816775466,0.00035999999999999997
4250.0,60695.57667087404,274.3730056675704,273.3158929861257,0.00636360112419656,57769.89175795734,273.616723002044,0.004547660779649449,53537.41740798646,278.52933424624894,277.1211248736846,0.008360729074065178,66618.74505250002,2849.690926215627,0.14860639536178588,277.06987714278745,275.79444686823524,0.007608827833460091,63392.54279888761,905.7088881945941,0.09642460674113716,0.00035833333333333333
4300.0,60318.73359507349,274.0579972055983,273.0182278767937,0.0062660219555258434,57715.41615465028,273.3143342536636,0.00447672369191411,53545.19275978684,278.2623200514033,276.8713402713565,0.008265885157886987,66618.74505250002,2849.690926215627,0.15049517816626765,276.7752515972261,275.5181735859656,0.007506863727841339,63348.19473462855,905.7088881945941,0.0972650528489078,0.0003566666666666667
4350.0,59943.80111807947,273.7427182755544,272.7201267053942,0.006169238660311489,57662.53424147588,273.01152656525426,0.004406530991561815,53554.44389153188,277.9945111532356,276.62067971997664,0.008171379070258611,66618.74505250002,2849.690926215627,0.1523696717589621,276.47965081321837,275.24080953927563,0.007405414853256362,63304.081225741764,905.7088881945941,0.09808227361670477,0.000355
4400.0,59570.771366364126,273.4271964151147,272.4216205153156,0.006073231521470477,57611.232031083746,272.70834933644954,0.004336952151416974,53564.89376276056,277.7258984964223,276.36913355854807,0.008077214719884021,66618.74505250002,2849.690926215627,0.15422850385959883,276.18306578120814,274.9623447714484,0.007304487493644687,63260.20785773782,905.7088881945941,0.09887486993185736,0.0003533333333333333
4450.0,59199.63653119203,273.11141254109975,272.1226906657584,0.0059780003993340795,57561.49097396378,272.4047884714351,0.004267959035448295,53576.45737933177,277.45647292569186,276.11669202069925,0.007983396058441318,66618.74505250002,2849.690926215627,0.15607199265769975,275.88548685734895,274.6827687404493,0.007204087678256973,63216.57894431042,905.7088881945941,0.0996431045821248,0.0003516666666666667
4500.0,58830.38880487502,272.79534758380095,271.8233185182376,0.005883545202123437,57513.29151280184,272.1008252711312,0.004199551359694194,53589.11476538338,277.1862251773279,275.86334522561174,0.007889927084541002,66618.74505250002,2849.690926215627,0.15790045385311174,275.5869041315963,274.402070653108,0.007104221374408598,63173.19839726802,905.7088881945941,0.10038723158744538,0.00035
4550.0,58463.02038127101,272.4789825074064,271.52348545542793,0.005789865895928062,57466.61426122868,271.79644106299185,0.004131728869387035,53602.846048330844,276.91514587891993,275.6090831777806,0.007796811843949893,66618.74505250002,2849.690926215627,0.15971419987728766,275.28730756903775,274.1202395944243,0.007004894556015699,63130.07002092453,905.7088881945941,0.1011075004798025,0.00034833333333333336
4600.0,58097.5234563039,272.16229830771647,271.2231728790136,0.005696962504822854,57421.44000116058,271.49161719874354,0.004064491339439419,53617.63145766096,276.64322554906124,275.35389576673737,0.007704054429731721,66618.74505250002,2849.690926215627,0.1615135399389222,274.9866870134623,273.8372645310481,0.006906113204321746,63087.19751304786,905.7088881945941,0.10180415647445702,0.00034666666666666667
4650.0,57733.89022847447,271.8452760099093,270.92236220762123,0.005604835110781305,57377.74968027656,271.1863350522015,0.003997838574766463,53633.45132339391,276.3704545971032,275.09777276683513,0.007611658982362961,66618.74505250002,2849.690926215627,0.16329878007059495,274.68503218909166,273.55313431310225,0.006807883307589781,63044.584465798616,905.7088881945941,0.10247744057455486,0.000345
4700.0,57372.112899360516,271.5278966666331,270.6210348750926,0.005513483853498281,57335.5244096194,270.8805760174241,0.003931770410527295,53650.28607468503,276.09682332297,274.8407038370989,0.0075196296898223354,66618.74505250002,2849.690926215627,0.16507022316640188,274.3823327024355,273.2678376761451,0.006710210860709987,63002.234366657794,905.7088881945941,0.10312758966936207,0.00034333333333333335
4750.0,57012.18367410863,271.2101413564307,270.31917232910297,0.005422908930120586,57294.74546131711,270.5743215072129,0.0038662867122857955,53668.11623857391,275.8223219170383,274.5826785211464,0.0074279707876526895,66618.74505250002,2849.690926215627,0.16682816901045744,274.07862681604024,272.98141520678064,0.006613081368728155,62960.15059934392,905.7088881945941,0.10375660075995262,0.00034166666666666666
4800.0,56654.094761916676,270.89199118249934,270.01675603012876,0.0053331105948830814,57255.3942664213,270.26755295195954,0.0038013873760894476,53686.922438879046,275.5469404600854,274.32368624718424,0.007336686558993469,66618.74505250002,2849.690926215627,0.16857291429614432,273.77411041137225,272.6940755225261,0.00651641351098911,62918.33644472046,905.7088881945941,0.10437218727590727,0.00034
4850.0,56297.83837650898,270.5734272717903,269.71376745076896,0.005244089158646989,57217.45241285959,269.96025179884526,0.0037370723284652816,53706.68539524142,275.2706689233109,274.0637163280827,0.007245781334582019,66618.74505250002,2849.690926215627,0.17030475263607375,273.4687889736112,272.4058246812702,0.006420204169966079,62876.795081694174,905.7088881945941,0.10497519501917563,0.00033833333333333334
4900.0,55943.40673660325,270.25443077445135,269.4101880754249,0.0051558449883376215,57180.90164349907,269.6523995113962,0.0036733415263315557,53727.38592231671,274.9934971684357,273.8027579615351,0.007155259492721513,66618.74505250002,2849.690926215627,0.17202397456264487,273.16264615926275,272.1166451509762,0.00632446143011151,62835.529588105135,905.7088881945941,0.10556568061897946,0.0003366666666666667
4950.0,55590.79206637068,269.93498286361836,269.10599940034393,0.005068378506278345,57145.723854318414,269.3439775694012,0.003610194956824079,53749.004929120325,274.71541494788323,273.540800230306,0.007065125459214068,66618.74505250002,2849.690926215627,0.17373086751905778,272.8556658224082,271.8265195712821,0.00622919354786759,62794.542941609085,905.7088881945941,0.10614370735416774,0.000335
5000.0,55239.986595889546,269.6150647355601,268.8011829340325,0.004981690189417195,57111.90109268602,269.0349674691957,0.0035476326370349597,53771.5234185231,274.436411905047,273.2778321025729,0.006975383707256335,66618.74505250002,2849.690926215627,0.1754257158406784,272.5478316776496,271.53543044260573,0.006134408801985235,62753.83802055289,905.7088881945941,0.10670933291548797,0.0003333333333333333
5050.0,54890.98256159253,269.2946576101828,268.49572019804606,0.0048957805684430615,57079.4155557422,268.72535072431873,0.003485654613662671,53794.922486902324,274.15650998644486,273.0138769565181,0.006886025156504708,66618.74505250002,2849.690926215627,0.17710998143962897,272.23912729536977,271.24336012176093,0.006040115491935751,62713.41760484375,905.7088881945941,0.10726260917324576,0.0003316666666666667
5100.0,54543.77220670862,268.9737427319007,268.18959272816113,0.004810650226787427,57048.24958888321,268.4151088665505,0.0034242609625715495,53819.1833239505,273.8758797921805,272.7491165738087,0.006796977968710917,66618.74505250002,2849.690926215627,0.17879055432291244,271.9295361017849,270.9502908220369,0.005946321938221354,62673.28437681301,905.7088881945941,0.10780358210454014,0.00033
5150.0,54198.3477816999,268.6523013708791,267.8827820759382,0.004726299799508224,57018.385684345456,268.10422344733604,0.0033634517882587625,53844.287212642994,273.5945332426667,272.483564001627,0.006708235137190466,66618.74505250002,2849.690926215627,0.18046856258009292,271.61904137931947,270.65620461361664,0.005853036482597756,62633.44092207513,905.7088881945941,0.10833229171791717,0.0003283333333333333
5200.0,53854.70154469319,268.3303148246576,267.5752698106829,0.004642729972052297,56989.806479888,267.79267603960346,0.003303227223226867,53870.21552936804,273.31245533984594,272.21720331572766,0.006619802763106338,66618.74505250002,2849.690926215627,0.18214415499767625,271.3076262672602,270.36108342429515,0.005760267488176911,62593.88973038269,905.7088881945941,0.10884877197351919,0.0003266666666666667
5250.0,53512.825761908345,268.00776442015973,267.26703752181226,0.0045599414788916924,56962.494757572036,267.4804482399834,0.003243587427259647,53896.949744220416,273.02963137068673,271.9500188365254,0.006531687194614801,66618.74505250002,2849.690926215627,0.18381749085238122,270.99527376270055,270.0649090405116,0.00566802333940333,62554.63319647812,905.7088881945941,0.10935305069885841,0.00032500000000000004
5300.0,53172.712708082094,267.6846315160986,266.9580668216365,0.004477935102030863,56936.43344263578,267.16752167143903,0.0031845325865995098,53924.47142146384,272.7460464981647,271.6819947528809,0.006443894839101362,66618.74505250002,2849.690926215627,0.1854887248955948,270.68196672179135,269.7676631087116,0.005576312441897496,62515.67362094296,905.7088881945941,0.10984514950040253,0.0003233333333333333
5350.0,52834.354666888714,267.36089750578486,266.6483393485634,0.004396711669380026,56911.60560246366,266.8538779863149,0.0031260629130240914,53952.76222016436,272.4616857536118,271.4131151148883,0.006356432161156295,66618.74505250002,2849.690926215627,0.1871580069411589,270.3676878613155,269.4693271370568,0.0054851432221600825,62477.013211045305,905.7088881945941,0.11032508367128556,0.00032166666666666666
5400.0,52497.743931358236,267.03654382034705,266.33783677073507,0.004316272052990935,56887.99444564853,266.53949886981167,0.003068178642819536,53981.80389499628,272.1765340351035,271.1433638322385,0.006269305683207854,66618.74505250002,2849.690926215627,0.18882548165648708,270.0524197606009,269.1698824975003,0.005394524127129729,62438.65408158634,905.7088881945941,0.11079286209528935,0.00032
5450.0,52162.872804291634,266.71155193237075,266.02654079010523,0.004236617167150641,56865.583321146085,266.22436604389765,0.0030108800356486273,54011.578297226275,271.89057610607034,270.87272467281156,0.0061825219861362905,66618.74505250002,2849.690926215627,0.1904912883446299,269.7361448637912,268.8693104282453,0.005304463623587525,62400.598255746685,905.7088881945941,0.11124848714748659,0.00031833333333333334
5500.0,51829.73359867474,266.3859033599677,265.71443314696796,0.004157747966329597,56844.355717520375,265.9084612716646,0.002954167373311057,54042.067375877356,271.60379659405453,270.6011812614266,0.006096087709825761,66618.74505250002,2849.690926215627,0.19215556071381906,269.41884548249084,268.56759203660715,0.005214970197400361,62362.84766593335,905.7088881945941,0.11169195459170561,0.00031666666666666665
5550.0,51498.31863809014,266.05957967128126,265.4014956249452,0.004079665442979328,56824.29526227978,265.5917663621382,0.002898040958393917,54073.2531790779,271.31617998962207,270.328717078759,0.0060100095536509,66618.74505250002,2849.690926215627,0.19381842663449728,269.10050379880545,268.2647083022984,0.0051260523525958075,62325.40415462809,905.7088881945941,0.11212325347529055,0.000315
5600.0,51168.62025712799,265.7325624894391,265.087710056444,0.004002370625176101,56805.38572130268,265.27426317555023,0.002842501112809442,54105.117855595934,271.0277106454366,270.0553154604332,0.005924294276893246,66618.74505250002,2849.690926215627,0.19548000788349112,268.78110186879326,267.9606400811569,0.005037718610259925,62288.269475238114,905.7088881945941,0.11254236602129983,0.0003133333333333334
5650.0,50840.63080179644,265.4048334979602,264.7730583285918,0.003925864574106083,56787.61099835215,264.9559336290845,0.002787548176218553,54137.643656566855,270.7383727755062,269.78095959630184,0.0058389486990839375,66618.74505250002,2849.690926215627,0.19714041987531547,268.46062162635195,267.65536810933935,0.004949977507250303,62251.44529294973,905.7088881945941,0.11294926751872143,0.00031166666666666663
5700.0,50514.34262993154,265.07637444662595,264.4575223896598,0.003850148381388348,56770.95513467929,264.6367597031021,0.002733182504336971,54170.81293741315,270.44815045461223,269.50563252992225,0.005753979700268327,66618.74505250002,2849.690926215627,0.19879977138044114,268.1390448875587,267.34887300800153,0.0048628375947154,62214.93318558601,905.7088881945941,0.11334392621097272,0.00031
5750.0,50189.74811160743,264.7471671578241,264.1410842559826,0.003775223166231411,56755.402308714474,264.3167234478583,0.002679404467122588,54204.60815996419,270.15702761793165,269.22931715824086,0.005669394221187655,66618.74505250002,2849.690926215627,0.20045816423039559,267.8163533554851,267.04113528848745,0.0047763074364114595,62178.73464446923,905.7088881945941,0.113726303183088,0.00030833333333333337
5800.0,49866.83962954699,264.4171935333723,263.8237260193836,0.003701090072419785,56740.93683584645,263.995806990716,0.002626214446841006,54239.01189477464,269.86498806086274,268.951996231498,0.005585199263373278,66618.74505250002,2849.690926215627,0.20211569300971366,267.49252862550935,266.732135358051,0.004690395606807811,62142.851075288956,905.7088881945941,0.11409635224820087,0.0003066666666666667
5850.0,49545.60957953371,264.0864355618316,263.5054298551143,0.003627750265126674,56727.543168288576,263.6739925438674,0.002573612836007979,54274.00682364947,269.57201543906734,268.6736523533655,0.005501401889148347,66618.74505250002,2849.690926215627,0.20377244473460712,267.1675521911483,266.4218535261336,0.004605110688971728,62107.28379897664,905.7088881945941,0.11445401983366835,0.000305
5900.0,49226.05037082444,263.75487532631615,263.18617803031566,0.003555204927549645,56715.205895032144,263.3512624125704,0.002521600035206515,54309.575742377194,269.27809326874103,268.3942679813303,0.005418009221531764,66618.74505250002,2849.690926215627,0.2054284985183816,266.8414054504304,266.11027001122164,0.004520461272222797,62072.03405258767,905.7088881945941,0.11479924486741631,0.00030333333333333335
5950.0,48908.15442656461,263.42249501280617,262.8659529130091,0.0034834552573654682,56703.9097418865,263.02759900390527,0.002470176450776374,54345.701563671384,268.9832049271232,268.1138254273366,0.005335028444038345,66618.74505250002,2849.690926215627,0.20708392522361563,266.51406971283524,265.79736494830854,0.0044364559495477535,62037.10299019172,905.7088881945941,0.1151319586651504,0.0003016666666666667
6000.0,48591.9141842049,263.0892769189716,262.54473698162366,0.003412502463001595,56693.63957160558,262.7029848360615,0.002419342492374951,54382.36732032773,268.68733365326324,267.8323068587035,0.005252466800370417,66618.74505250002,2849.690926215627,0.20873878710121102,266.18552620682027,265.48311839698584,0.004353103314765524,62002.49168377238,905.7088881945941,0.11545208481891168,0.0003
6050.0,48277.32209592084,262.75520346351277,262.2225128350666,0.0033423477597213803,56684.380384100856,262.3774025481598,0.002369098570407965,54419.556168598654,268.39046254905315,267.54969429932953,0.005170331593993865,66618.74505250002,2849.690926215627,0.21039313741631696,265.8557560879607,265.16751035018837,0.004270411959432896,61968.20112413688,905.7088881945941,0.11575953908771129,0.00029833333333333334
6100.0,47964.37062903521,262.4202571960216,261.89926320334143,0.0032729923655205263,56676.1173167404,262.0508349106128,0.0023194450933280843,54457.25139178395,268.09257458054395,267.26596963120267,0.005088630187592571,66618.74505250002,2849.690926215627,0.2120470200614058,265.52474044772543,264.85052074361937,0.004188390469480859,61934.23222183696,905.7088881945941,0.11605422929093945,0.0002966666666666667
6150.0,47653.05226644375,262.0844208073706,261.5749709587192,0.0032044374968327647,56668.83564473385,261.72326483603206,0.0022703824648014023,54495.43640404571,267.7936525795604,266.9811145962306,0.005007370002395401,66618.74505250002,2849.690926215627,0.2137004691566426,265.1924603229133,264.5321294658799,0.0041070474215714105,61900.58580810172,905.7088881945941,0.11633605520521867,0.000295
6200.0,47343.35950704423,261.7476771406294,261.24961912746534,0.0031366843640432364,56662.5207816033,261.3946753906813,0.0022219110807401112,54534.09475444326,267.49367924562836,266.695110798408,0.0049265585173678015,66618.74505250002,2849.690926215627,0.21535350863784344,264.85889670577296,264.2123163693282,0.004026391379165059,61867.26263578347,905.7088881945941,0.11660490846556969,0.0002933333333333333
6250.0,47035.28486616985,261.4100092025157,260.9231909021256,0.0030697341668082696,56657.15827973968,261.0650498064815,0.002174031326201695,54573.21013119483,267.1926371482336,266.4079397063385,0.004846203268261684,66618.74505250002,2849.690926215627,0.2170061518323318,264.5240305548315,263.89106128169414,0.003946430888289,61834.26338031744,905.7088881945941,0.11686067247161766,0.0002916666666666667
6300.0,46728.82087602665,261.071400175378,260.5956696543711,0.003003588089181027,56652.73383104463,260.73437149356664,0.002126743572154086,54612.76636616398,266.8905087294271,266.11958265613,0.004766311846516365,66618.74505250002,2849.690926215627,0.21865840102314388,264.18784280645366,263.5683440184734,0.0038671744729962673,61801.58864069639,905.7088881945941,0.11710322229977976,0.00029
6350.0,46423.960086135514,260.7318334297116,260.2670389484021,0.002938247294542651,56649.233267657626,260.4026240533902,0.0020800481721071837,54652.7474395719,266.58727630679465,265.8300208546805,0.0046868918980022215,66618.74505250002,2849.690926215627,0.22031024700200136,263.85031438715606,263.244144396125,0.003788630630505948,61769.23894046099,905.7088881945941,0.117332424622316,0.0002883333333333333
6400.0,46120.69506377934,260.39129253720665,259.93728255490964,0.002873712920339766,56646.64256276801,260.06979129238044,0.002033945458611316,54693.137484935454,266.28292207681017,265.5392353833757,0.00460795112160026,66618.74505250002,2849.690926215627,0.22196166861167996,263.51142622669846,262.9184422460972,0.0037108078260155355,61737.21472870699,905.7088881945941,0.11754813763421475,0.0002866666666666667
6450.0,45819.01839445494,260.0497612843245,259.6063844655899,0.0028099860726291132,56644.947831511716,259.7358572361426,0.0019884357396241534,54733.920794233054,265.9774281185896,265.2472072022158,0.004529497267608752,66618.74505250002,2849.690926215627,0.22361263227833555,263.17115927197347,262.59121742970245,0.003633714487175815,61705.516381110014,905.7088881945941,0.11775021098887649,0.000285
6500.0,45518.92268233065,259.707223686398,259.27432890820705,0.0027470678204315445,56644.135331952464,259.40080614419935,0.0019435192947470383,54775.08182329288,265.67077639806547,264.9539171543944,0.004451538135969015,66618.74505250002,2849.690926215627,0.22526309153456986,262.8294945017164,262.26244985386546,0.003557358998220148,61674.144200969065,905.7088881945941,0.1179384857436981,0.00028333333333333335
6550.0,45220.40055070984,259.363664002248,258.9411003621964,0.0026849591898975345,56644.19146614681,259.06462252526575,0.0018991963713333763,54816.60519740564,265.3629487726021,264.6593459713482,0.004374081574301768,66618.74505250002,2849.690926215627,0.22691298653408792,262.48641294205385,261.93211948776263,0.0034817496937393656,61643.098420269525,905.7088881945941,0.11811279431659204,0.00028166666666666666
6600.0,44923.44464249975,259.0190667493099,258.60668357479886,0.0026236611582882517,56645.102781292815,258.72729115304776,0.0018554671804715916,54858.4757171587,265.0539269960705,264.3634742783004,0.0042971354757454045,66618.74505250002,2849.690926215627,0.2285622435587722,262.1418956829103,261.60020638037344,0.0034068948520952717,61612.379200766634,905.7088881945941,0.11827296045456581,0.00028000000000000003
6650.0,44628.047620687146,258.67341671925556,258.2710635777144,0.002563174647775801,56646.85597096166,258.3887970825515,0.0018123318928455231,54900.67836448508,264.74369272440487,264.0662826003185,0.004220707776587204,66618.74505250002,2849.690926215627,0.2302107745193822,261.79592389528904,261.26669067896023,0.0033328026884652273,61581.9866350904,905.7088881945941,0.11841879921559106,0.00027833333333333334
6700.0,44334.20216881979,258.32669899410286,257.9342257042612,0.0025035005190685742,56649.43787641175,258.04912566689376,0.001769790634476968,54943.19830893057,264.43222752165985,263.76775136890984,0.0041448064536784715,66618.74505250002,2849.690926215627,0.23185847645078864,261.44847884944187,260.93155264849224,0.003259481347512167,61551.920747872675,905.7088881945941,0.11855011696477737,0.00027666666666666665
6750.0,44041.90099149469,257.97889896279196,257.5961556070226,0.0024446395648672755,56652.83548798445,257.70826257459134,0.0017278434823537394,54986.02091412479,264.11951286659246,263.467860929176,0.004069439521624465,66618.74505250002,2849.690926215627,0.23350523100329681,261.09954193394174,260.5947726920258,0.00318693889567424,61522.181496897436,905.7088881945941,0.11866671138632419,0.000275
6800.0,43751.136814852536,257.63000233821526,257.2568392759638,0.0023865925031593886,56657.035946580785,257.3661938073165,0.0016864904599495666,55029.1317444598,263.8055301597869,263.16659154755035,0.003994615029739641,66618.74505250002,2849.690926215627,0.23515090393115773,260.7490946756667,260.2563313720525,0.0031151833130702877,61492.76877427496,905.7088881945941,0.11876837151221734,0.00027333333333333333
6850.0,43461.90238707946,257.27999517467805,256.91626305699555,0.0023293599703599938,56662.026545218156,257.022905718093,0.00164573153264107,55072.51657196377,263.4902607313468,262.86392342014057,0.003920341058758958,66618.74505250002,2849.690926215627,0.23679534457996743,260.397118760705,259.916209432822,0.003044222485017717,61463.682407640794,905.7088881945941,0.11885487776911258,0.0002716666666666667
6900.0,43174.19047891509,256.92886388576716,256.5744136709601,0.0022729425143086348,56667.79473066601,256.67838502990907,0.001605566603028579,55116.16138336323,263.1736858491753,262.5598366816997,0.003846625717295626,66618.74505250002,2849.690926215627,0.23843838537452622,260.0435960561843,259.57438782364335,0.0029740641931608656,61434.922161380244,905.7088881945941,0.118926002044587,0.00027
6950.0,42887.99388416771,256.5765952626022,256.2312782330111,0.0022173405871326805,56674.32810515949,256.3326188547213,0.0015659955061685462,55160.05238732743,262.8557867278652,262.25431141524933,0.0037734771380359446,66618.74505250002,2849.690926215627,0.24007984130892626,259.6885086330278,259.23084772316736,0.0029047161062097583,61406.487737879164,905.7088881945941,0.11898150777404479,0.0002683333333333333
7000.0,42603.30542023614,256.2231764924406,255.88684427235677,0.002162554537989036,56681.61442818952,255.9855947128178,0.0015270180047255364,55204.17602188304,262.53654453822156,261.94732766237695,0.0037009034736616665,66618.74505250002,2849.690926215627,0.24171950944078094,259.3318387896338,258.88557056464424,0.002836185770289757,61378.37877880168,905.7088881945941,0.11902115004949741,0.0002666666666666667
7050.0,42320.117928638225,255.86859517760374,255.54109975233223,0.002108584605697239,56689.6416183682,255.63730055250713,0.0014886337840530222,55248.51896198919,262.21594041743657,261.6388654342309,0.00362891289249046,66618.74505250002,2849.690926215627,0.24335716839160726,258.97356907647395,258.53853806215153,0.0027684805989054034,61350.59486639554,905.7088881945941,0.1190446757515279,0.00026500000000000004
7100.0,42038.424275546575,255.51283935469064,255.1940330907628,0.0020554309112782248,56698.39775536781,255.28772477009724,0.0014508424472128472,55293.06812726127,261.893955479941,261.328904723236,0.0035575135738253297,66618.74505250002,2849.690926215627,0.24499257785558595,258.61368232159856,258.1897322377789,0.0027016078625227017,61323.13552482572,905.7088881945941,0.11905182370557951,0.0002633333333333333
7150.0,41758.217352330386,255.1558975140395,254.84563318057803,0.0020030934504143127,56707.87108193169,254.93685623012348,0.0014136435099442665,55337.8106898302,261.5705708289502,261.0174255155502,0.0034867137030035896,66618.74505250002,2849.690926215627,0.2466254781189669,258.25216165703375,257.8391354497527,0.0026355746777765305,61296.00022153668,905.7088881945941,0.11904232486377171,0.00026166666666666667
7200.0,41479.49007610404,254.79775861939794,254.49588941063223,0.0019515720858473795,56718.05000595522,254.5846842857829,0.0013770363955941777,55382.73408232318,261.2457675687279,260.7044078042858,0.0034165214661368982,66618.74505250002,2849.690926215627,0.24825558959258154,257.88899054605105,257.48673042147857,0.0025703879963119374,61269.188368644,905.7088881945941,0.11901590251335255,0.00026000000000000003
7250.0,41202.23539028192,254.4384121277553,254.14479168668362,0.0019008665397333665,56728.923102634886,254.2311987995283,0.0013410204300210238,55427.8260059505,260.919526817584,260.3898316035141,0.0033469450445334377,66618.74505250002,2849.690926215627,0.2498826123600237,257.5241528112839,257.13250027147325,0.002506054593270258,61242.699324355555,905.7088881945941,0.11897227251291058,0.00025833333333333334
7300.0,40926.44626513925,254.0778480092915,253.79233045248148,0.0018509763859724752,56740.47911668314,253.87639016377204,0.0013055948364859712,55473.07443868235,260.5918297216295,260.0736769630744,0.00327799260879411,66618.74505250002,2849.690926215627,0.25150622574424064,257.15763266365786,256.7764285441513,0.002442581055433568,61216.532394422735,905.7088881945941,0.11891114355718711,0.00025666666666666665
7350.0,40652.115698378744,253.71605676739054,253.43849671090712,0.0018019010425362378,56752.70696460681,253.5202493216467,0.0012707587305454153,55518.46764349734,260.26265746930267,259.7559239842051,0.0032096723125752563,66618.74505250002,2849.690926215627,0.25312608789532576,256.78941473209994,256.4184992414263,0.0023799737690434427,61190.686833621905,905.7088881945941,0.11883221747152066,0.000255
7400.0,40379.23671570259,253.3530294586651,253.08328204511088,0.0017536397638129781,56765.59573704645,253.1627677877657,0.0012365111149601356,55563.994176684246,259.93199130668427,259.436552836014,0.0031419922860100816,66618.74505250002,2849.690926215627,0.2547418354024368,256.4194840939808,256.05869685507764,0.0023182389073127287,61165.16184726635,905.7088881945941,0.11873518953660328,0.0002533333333333334
7450.0,40107.80237138956,252.98875771293552,252.72667863958466,0.0017061916329954333,56779.13470117401,252.8039376689254,0.0012028508746369717,55609.642896177735,259.5998125536179,259.1155437728044,0.0030749606287828785,66618.74505250002,2849.690926215627,0.25635308293297276,256.0478263062406,255.69700639983034,0.002257382417652143,61139.95659274873,905.7088881945941,0.11861974884423283,0.00025166666666666664
7500.0,39837.80574887668,252.62323375310373,252.3686793011063,0.0016595555545347604,56793.31330314584,252.44375168468534,0.001169776771619706,55655.40296990552,259.266102620647,258.79287715226934,0.0030085854028497248,66618.74505250002,2849.690926215627,0.25795942290204726,255.6744274371411,255.33341344708285,0.0021974100086359855,61115.070181114155,905.7088881945941,0.11848557868458082,0.00025
7550.0,39569.23996134474,252.25645041485853,252.00927747948884,0.0016137302466866128,56808.12117060816,252.08220318776122,0.001137287440146763,55701.263884126245,258.930843026781,258.4685334545663,0.002942874624800632,66618.74505250002,2849.690926215627,0.25956042517556527,255.2992740985778,254.96790415921484,0.0021383271367348762,61090.50167866371,905.7088881945941,0.11833235696528188,0.0002483333333333333
7600.0,39302.09815230801,251.8884011661487,251.64846728806563,0.0015687142341760186,56823.54811525156,251.71928618416382,0.0011053813817938438,55747.215451734664,258.5940154181,258.1424933022821,0.0028778362578591754,66618.74505250002,2849.690926215627,0.2611556368101752,254.92235347888257,254.6004653243965,0.002080138992846189,61066.2501085883,905.7088881945941,0.11815975666258334,0.0002466666666666667
7650.0,39036.373496206295,251.51908012635502,251.28624352383915,0.001524505841008658,56839.58413541134,251.35499535301196,0.0010740569607203755,55793.24782051004,258.25560158720435,257.81473748129383,0.0028134782035163512,66618.74505250002,2849.690926215627,0.26274458183344523,254.5436533760339,254.23108439181286,0.002022850488656378,61042.314452632454,905.7088881945941,0.11796744630444696,0.000245
7700.0,38772.05919899943,251.148482085092,250.92260168721927,0.001481103183457107,56856.21941871012,250.9893260659468,0.0010433123990391108,55839.35148128188,257.9155834935132,257.4852469625299,0.0027498082927968326,66618.74505250002,2849.690926215627,0.26432676106766195,254.1631622311893,253.8597495072093,0.0019664662428725602,61018.6936527879,905.7088881945941,0.11775509048545342,0.00024333333333333336
