CAPE_u,CAPE_ext,dh,sat_def,P,RH,dz
13787.282688755537,3733.4845859995166,-13524.092018221789,0.0033082335537600576,18.620689655172416,0.07929292929292929,4100.0
13969.344830064036,3638.2951966685,-13448.479871262956,0.0032502925862613057,19.310344827586206,0.07929292929292929,4100.0
14145.253820909662,3544.557861815132,-13369.659955585608,0.0031949576317017348,20.0,0.07929292929292929,4100.0
0.0,0.0,6.881474271722254,0.008862269745905798,0.0,0.08919191919191918,4300.0
1966.8557060667972,1674.5586548403157,-3708.820989790809,0.008110592322411273,0.6896551724137931,0.08919191919191918,4300.0
3358.7683593161664,2714.698708383493,-6220.699292006015,0.0075223516408725235,1.3793103448275863,0.08919191919191918,4300.0
4456.30152391574,3425.4978358500125,-8025.501643403055,0.007005643243665154,2.0689655172413794,0.08919191919191918,4250.0
5368.322504862953,3929.272687905874,-9371.242515579172,0.0066070590334563715,2.7586206896551726,0.08919191919191918,4250.0
6150.71458595021,4290.469212396104,-10399.296552951033,0.006265551268826529,3.4482758620689657,0.08919191919191918,4250.0
6836.6281063416745,4548.11659074186,-11197.640891482952,0.0059403136439686866,4.137931034482759,0.08919191919191918,4200.0
7447.586725087035,4727.956953481024,-11824.669503719495,0.005680564763717694,4.827586206896552,0.08919191919191918,4200.0
7998.464054091448,4847.974349523163,-12319.955915094666,0.005449243894467837,5.517241379310345,0.08919191919191918,4200.0
