z,p,T_rho,T,qv,h,qsat_env,T_env,q_env,h_env,T_rho_u,T_u,qv_u,h_u,CAPE_u,B_u,T_rho_w,T_w,qv_w,h_w,CAPE_w,B_w,ent,dh,dz,sat_def
850.0,91246.06128108199,294.3334752273803,292.27348219789553,0.011596392067629968,56765.232711822384,0.015865601185693145,292.9279073450521,0.008029166489353147,48447.33774262857,294.3334752273803,292.27348219789553,0.011596392067629968,56765.232711822384,1920.76569818047,0.0,294.3334752273803,292.9279073450521,0.011596392067629968,56765.232711822384,211.37464715120862,0.0,0.0,-4498.192380755398,4200.0,0.29861478828188404
900.0,90717.84598867457,293.84716425182626,291.790574835264,0.011596392067629968,56765.232711822384,0.015511959292026348,292.474904710119,0.007839073723302798,48000.51229650155,293.84716425182626,291.790574835264,0.011596392067629968,56765.232711822384,1920.76569818047,0.0,293.84716425182626,292.474904710119,0.011596392067629968,56765.232711822384,211.37464715120862,0.0,0.0,-4498.192380755398,4200.0,0.29861478828188404
950.0,90191.82188725675,293.3608532762723,291.3076674726325,0.011596392067629968,56765.232711822384,0.015164311435786693,292.02128802986414,0.007652499697276176,47562.071860688375,293.3608532762723,291.3076674726325,0.011596392067629968,56765.232711822384,1920.76569818047,0.0,293.3608532762723,292.02128802986414,0.011596392067629968,56765.232711822384,211.37464715120862,0.0,0.0,-4498.192380755398,4200.0,0.29861478828188404
1000.0,89667.98349393178,292.87454230071825,290.82476011000097,0.011596392067629968,56765.232711822384,0.014822601992760184,291.567064060906,0.007469404488672459,47131.918950406776,292.87454230071825,290.82476011000097,0.011596392067629968,56765.232711822384,1920.76569818047,0.0,292.87454230071825,291.567064060906,0.011596392067629968,56765.232711822384,211.37464715120862,0.0,0.0,-4498.192380755398,4200.0,0.29861478828188404
1050.0,89146.32533046715,292.38823132516427,290.34185274736944,0.011596392067629968,56765.232711822384,0.014486774866522611,291.1122395914884,0.007289748058025467,46709.95586616133,292.38823132516427,290.34185274736944,0.011596392067629968,56765.232711822384,1920.76569818047,0.0,292.38823132516427,291.1122395914884,0.011596392067629968,56765.232711822384,211.37464715120862,0.0,0.0,-4498.192380755398,4200.0,0.29861478828188404
1100.0,88626.84192329904,291.90192034961024,289.8589453847379,0.011596392067629968,56765.232711822384,0.014156773508891428,290.6568214389837,0.0071134902616481486,46296.08472364837,291.90192034961024,289.8589453847379,0.011596392067629968,56765.232711822384,1920.76569818047,0.0,291.90192034961024,290.6568214389837,0.011596392067629968,56765.232711822384,211.37464715120862,0.0,0.0,-4498.192380755398,4200.0,0.29861478828188404
1150.0,88109.52780353537,291.41560937405626,289.3760380221064,0.011596392067629968,56765.232711822384,0.013832540940584321,290.2008164473903,0.006940590864306195,45890.20748369876,291.41560937405626,289.3760380221064,0.011596392067629968,56765.232711822384,1920.76569818047,0.0,291.41560937405626,290.2008164473903,0.011596392067629968,56765.232711822384,211.37464715120862,0.0,0.0,-4498.192380755398,4200.0,0.29861478828188404
1200.0,87594.37750696001,290.9292983985022,288.8931306594749,0.011596392067629968,56765.232711822384,0.013514019772066885,289.74423148482896,0.0067710095519099385,45492.22598223452,290.9292983985022,288.8931306594749,0.011596392067629968,56765.232711822384,1920.76569818047,0.0,290.9292983985022,289.74423148482896,0.011596392067629968,56765.232711822384,211.37464715120862,0.0,0.0,-4498.192380755398,4200.0,0.29861478828188404
1250.0,87081.38557403663,290.4429874229482,288.4102232968433,0.011596392067629968,56765.232711822384,0.013201152224567074,289.2870734410372,0.006604705944211426,45102.04196020613,290.4429874229482,288.4102232968433,0.011596392067629968,56765.232711822384,1920.76569818047,0.0,290.4429874229482,289.2870734410372,0.011596392067629968,56765.232711822384,211.37464715120862,0.0,0.0,-4498.192380755398,4200.0,0.29861478828188404
1300.0,86570.54654991218,289.95667644739416,287.9273159342118,0.011596392067629968,56765.232711822384,0.012893880151239514,288.82934922486737,0.0064416396074964315,44719.5570934893,289.95667644739416,287.9273159342118,0.011596392067629968,56765.232711822384,1920.76569818047,0.0,289.95667644739416,288.82934922486737,0.011596392067629968,56765.232711822384,211.37464715120862,0.0,0.0,-4498.192380755398,4200.0,0.29861478828188404
