B,CAPE,dh,sat_def,P
76.23342265007344,3811.671132503672,-8954.085330177564,0.004341053822579698,7.368421052631579
79.58087532465646,3979.0437662328222,-9352.752327188995,0.0042960905026739535,7.894736842105263
82.7966931983684,4139.8346599184215,-9734.347910138647,0.004252797887313326,8.421052631578947
85.89146507486063,4294.573253743029,-10100.207939477317,0.004211063352016843,8.947368421052632
88.87455494622898,4443.7277473114455,-10451.517693873015,0.004170785095006399,9.473684210526315
91.7540869997344,4587.70434998672,-10789.432874602528,0.004113975138207466,10.0
0.0,0.0,9.344220584571303,0.005176285616059779,0.0
9.293532088616972,464.6766044308489,-991.8370607297038,0.005083839159413145,0.5263157894736842
17.26202834967137,863.1014174835683,-1893.7613317176147,0.004970356640377491,1.0526315789473684
24.30648787124888,1215.324393562444,-2714.7514678143125,0.004891729723058942,1.5789473684210527
30.657813755303163,1532.8906877651586,-3468.0292322249225,0.0048180862820474055,2.1052631578947367
36.46362623809436,1823.181311904717,-4163.920607740205,0.004748824720421282,2.631578947368421
41.825209607986196,2091.2604803993095,-4810.518581764438,0.004683450760738847,3.1578947368421053
46.81581722319575,2340.790861159787,-5414.289373230851,0.004621552581527408,3.6842105263157894
51.49046408788606,2574.523204394303,-5980.485232734201,0.004562782952227492,4.2105263157894735
55.89179735879064,2794.589867939533,-6513.4333960312,0.004506846042201041,4.7368421052631575
60.05370852513897,3002.6854262569486,-7016.744026384244,0.004453487199925501,5.263157894736842
64.00367087149701,3200.1835435748526,-7493.461814353519,0.004402485627681791,5.789473684210526
67.76434354212297,3388.217177106146,-7946.179131048375,0.004353648771052112,6.315789473684211
71.3546878686168,3567.73439343084,-8377.123326361208,0.004306806932926642,6.842105263157895
74.7907232127215,3739.536160636074,-8788.222159606841,0.004261810158053702,7.368421052631579
78.08617029332419,3904.3085146662065,-9181.155839638588,0.0042185253187912814,7.894736842105263
81.25289695895628,4062.6448479478113,-9557.39893859128,0.0041768329882376,8.421052631578947
84.30127265385312,4215.063632692654,-9918.251435231825,0.004136626581773094,8.947368421052632
87.24030178452963,4362.015089226477,-10264.867532018296,0.004097809359067861,9.473684210526315
90.07799627857261,4503.899813928631,-10598.318379094213,0.004042574719142006,10.0
0.0,0.0,9.344220584571303,0.0050586734392183055,0.0
9.08732839853324,454.36641992666176,-969.5431966533797,0.004970431224662709,0.5263157894736842
16.884611613915705,844.2305806957858,-1852.0711923299896,0.004888651331211712,1.0526315789473684
23.782237438702005,1189.1118719351007,-2655.9803315837344,0.004786173374266711,1.5789473684210527
