z,p,T_rho,T,qv,h,T_env,q_env,h_env,T_rho_u,T_u,qv_u,h_u,CAPE_u,B_u,T_rho_w,T_w,qv_w,h_w,CAPE_w,B_w,ent
6850.0,42816.76870967099,248.6453072962502,248.48653179433455,0.0010513012795047444,44991.843003599985,248.5614503468412,0.0005550752181024189,43846.24234044284,257.3008925742396,256.93115032480415,0.0023677119767076247,56765.232711822384,5358.726200427443,0.3414956529861541,253.60369863175976,253.34267819003614,0.0016951678854267179,51477.76622411604,2310.146490360038,0.19562733570271712,0.0002716666666666667
6900.0,42523.518239593475,248.226284069596,248.0732549925887,0.0010149404627845615,44976.28192792543,248.1454809065033,0.0005357578518543484,43870.307054783036,256.9465202276562,256.5862333023878,0.0023102644954629673,56765.232711822384,5358.726200427443,0.3446271495027735,253.2010452342122,252.94833548008435,0.0016437536588600847,51443.42436663951,2310.146490360038,0.19660451030722384,0.00027
6950.0,42231.786284711925,247.8058276521979,247.65839444477507,0.0009794647570361978,44961.35126713801,247.72799702738072,0.0005169183851591084,43894.04663836389,256.5904588767502,256.23949310122345,0.002253539915982848,56765.232711822384,5358.726200427443,0.3477611205891809,252.7964491745202,252.5518824859477,0.001593284189081734,51409.34533873616,2310.146490360038,0.19756596363300874,0.0002683333333333333
7000.0,41941.56585472261,247.38393806746413,247.24195197089898,0.0009448659733922228,44947.031596701956,247.3089997761875,0.0004985519490619937,43917.44965258395,256.2326937459626,255.89091423818272,0.002197544646907595,56765.232711822384,5358.726200427443,0.350897046446067,252.38990353470064,252.15331248465392,0.0015437614338935622,51375.52649458448,2310.146490360038,0.19851135695074004,0.0002666666666666667
7050.0,41652.84999812918,246.96061631308342,246.82393040231608,0.000911135651744192,44933.30383744705,246.88849121062816,0.0004806535460478671,43940.50534054019,255.87321046296745,255.54048166757218,0.0021422849257016307,56765.232711822384,5358.726200427443,0.35403437971469925,251.98140236246988,251.75261979199234,0.001495186922229209,51341.96514879548,2310.146490360038,0.19944034753314552,0.00026500000000000004
7100.0,41365.63180312614,246.53586436443442,246.40433358493084,0.0008782650599128284,44920.14925736303,246.4664743826881,0.0004632180497590808,43963.203629867356,255.51199508536394,255.18818080958994,0.0020877668072392637,56765.232711822384,5358.726200427443,0.3571725460688049,251.5709407047447,251.3497997976647,0.001447561741117319,51308.65857965833,2310.146490360038,0.20035258977747905,0.0002633333333333333
7150.0,41079.90439846091,246.10968517599065,245.98316638026017,0.0008462451936168898,44907.549473267674,246.04295333985405,0.00044624020511477964,43985.5351344978,255.1490341278747,254.83399757930778,0.002033996152170594,56765.232711822384,5358.726200427443,0.3603109449129204,251.15851464001764,250.9448489992093,0.0014008865231146335,51275.604032384275,2310.146490360038,0.20124773637692112,0.00026166666666666667
7200.0,40795.66095427202,245.68208268066013,245.56043466429938,0.0008150667772613224,44895.48645233543,245.6179331242032,0.0004297146288416792,44007.49115530411,254.78431458999773,254.47791841612175,0.001980978615090542,56765.232711822384,5358.726200427443,0.36344895018928036,250.7441213094248,250.53776503450507,0.0013551614342842736,51242.79872234379,2310.146490360038,0.2021254395369487,0.00026000000000000003
7250.0,40512.89468290165,245.2530617870103,245.13614532413925,0.0007847202655619381,44883.94251347402,245.19141976931041,0.000413635810424465,44029.063679592975,254.41782398405087,254.11993031360672,0.0019287196325355979,56765.232711822384,5358.726200427443,0.366585911294543,250.32775894632076,250.12854671265836,0.00131038616279571,51210.23983829211,2310.146490360038,0.20298535223209327,0.00025833333333333334
7300.0,40231.598839680344,244.82262837433515,244.71030625229182,0.0007551958460193774,44872.900328536394,244.76342029493074,0.00039799811348192855,44050.24537942103,254.04955036354548,253.7600208497049,0.0018772244108362951,56765.232711822384,5358.726200427443,0.36972115410734696,249.9094269041736,249.71719404307427,0.0012665599082241326,51177.92454557796,2310.146490360038,0.20382712949807746,0.00025666666666666665
7350.0,39951.76672368215,244.3907892855353,244.282926338695,0.0007264834422512473,44862.34292335608,244.33394269942823,0.00038279577757279533,44071.02960871238,253.67948235181697,253.39817821717102,0.0018264979138552385,56765.232711822384,5358.726200427443,0.3728539821267985,249.4891256825931,249.30370826251328,0.001223681371626793,51145.84998933025,2310.146490360038,0.20465042975372597,0.000255
7400.0,39673.391678447704,243.9575523177904,243.85401546037698,0.0006985727181865647,44852.253678594374,243.9029959499308,0.00036802292043300203,44091.41039916044,253.30760917083398,253.03439125419163,0.0017765448506437533,56765.232711822384,5358.726200427443,0.37598367772141583,249.06685695130412,248.88809185993549,0.0011817487464739348,51114.01329761747,2310.146490360038,0.20545491614655143,0.0002533333333333334
7450.0,39396.467092674284,243.5229262110162,243.42358446877458,0.000671453083122259,44842.61633038821,243.47058997020474,0.0003536735406437582,44111.38245490491,252.9339206701041,252.66864947508773,0.001727369663052296,56765.232711822384,5358.726200427443,0.37910950348738043,248.6426235718824,248.4703485989372,0.0011407597105106014,51082.411584574416,2310.146490360038,0.20624025791550119,0.00025166666666666664
7500.0,39120.986400869624,243.08692063411013,242.99164517471092,0.0006451136976364707,44833.414970788384,243.03673562625366,0.00033974152072748024,44130.94114598009,252.55840735558493,252.30094310100537,0.0016789765133329172,56765.232711822384,5358.726200427443,0.3822307037140932,248.2164296170715,248.05048353758923,0.0011007114186242617,51051.0419534909,2310.146490360038,0.20700613176384128,0.00025
7550.0,38846.94308396911,242.64954616899976,242.55821033105204,0.0006195434803488277,44824.63404797828,242.6014447096582,0.0003262206306660492,44150.08250053593,252.18106041850618,251.9312630904912,0.0016313692717739238,56765.232711822384,5358.726200427443,0.38534650595445363,247.78828038750657,247.62850304549292,0.001061600496790651,51019.9014998571,2310.146490360038,0.20775222323491077,0.0002483333333333333
7600.0,38574.33066991365,242.2108142925242,242.12329361307408,0.0005947311155127573,44816.25836626421,242.16472991868883,0.0003131045318336628,44168.80319584391,251.80187176400005,251.5596011698445,0.001584551504410124,56765.232711822384,5358.726200427443,0.3884561226962617,247.35818242567896,247.20441481787785,0.0010234230371672219,50988.98731436016,2310.146490360038,0.20847822808300948,0.0002466666666666667
7650.0,38303.14273418709,241.77073735618626,241.68690959658622,0.0005706650614202035,44808.27308582902,241.72660483723158,0.0003003867813338531,44187.10054810079,251.4208340394338,251.18594986313116,0.0015385264608538654,56765.232711822384,5358.726200427443,0.3915587531306178,246.92614352698223,246.7782278865747,0.0009861745943997794,50958.29648582683,2310.146490360038,0.20918385363155034,0.000245
7700.0,38033.37290031121,241.3293285638293,241.24907373386657,0.0005473335595941588,44800.66372224185,241.28708391158378,0.0002880608367280169,44204.972501054675,251.0379406623313,250.81030252173917,0.0014932970622945376,56765.232711822384,5358.726200427443,0.3946535850122089,246.49217274769535,246.3499526277103,0.0009498501832033192,50927.826104107065,2310.146490360038,0.20986882011039987,0.00024333333333333336
7750.0,37765.01484029771,240.88660194730318,240.80980232748254,0.0005247246447398692,44793.416145717405,240.84618242518744,0.0002761200611404005,44222.417613483114,250.6531858477679,250.43265335335124,0.0014488658897163838,56765.232711822384,5358.726200427443,0.39773979660570147,246.05628040976652,245.91960076598332,0.0009144442772727154,50897.57326289333,2310.146490360038,0.21053286196406956,0.00024166666666666667
