CAPE_u,CAPE_ext,dh,sat_def,P,RH
8105.861644966958,4823.420926042382,-12383.127549478682,0.005316664483612051,5.79219568941896,0.10229380092989654
8445.22056154894,4867.720699679113,-12643.981883118417,0.005178489682446226,6.2730884070244315,0.10229380092989654
8920.09508242367,4902.526248507757,-12965.594369976738,0.004987489768367589,6.997071338107496,0.10229380092989654
9027.096999307865,4905.956374340128,-13031.055208004589,0.004944856429472533,7.168901891589956,0.10229380092989654
9042.942189712898,4906.3255152855945,-13040.529804365222,0.004938556152986074,7.194629559509368,0.10229380092989654
9278.100334991055,4907.60744259158,-13174.492802434033,0.004845461385523938,7.585195298352101,0.10229380092989654
9396.107253575525,4905.283687828961,-13237.026366682658,0.0047990371778677,7.787509039657946,0.10229380092989654
9828.183854025903,4879.88535530089,-13439.518004258127,0.004611794504016378,8.566142840923755,0.10229380092989654
10068.370984956538,4854.356646272047,-13534.008837514994,0.004520113020501236,9.026023965438416,0.10229380092989654
10098.840197942753,4850.539126941968,-13545.07377511097,0.004508546028577814,9.085806907076071,0.10229380092989654
10398.51702932497,4806.119171578002,-13642.881951938703,0.004395558341410438,9.69176377347724,0.10229380092989654
2471.417678949329,2060.281369013185,-4645.005403081079,0.007581755503674216,0.9639096215349929,0.12223947206525397
3862.509160025677,3033.893194686857,-7068.782690663938,0.006968735828056725,1.767727829392317,0.12223947206525397
4237.253088937452,3267.2393365465105,-7674.113859695368,0.006812435824512281,2.023633647952303,0.12223947206525397
5067.5219818044525,3734.6357200598054,-8928.80903678554,0.006464126193843313,2.6586996145951955,0.12223947206525397
5144.19520913182,3774.150613674071,-9038.29149865314,0.0064319031166492294,2.72241561845159,0.12223947206525397
5532.886993149018,3964.4551337487974,-9575.846171302757,0.0062686025193120255,3.0595662415065252,0.12223947206525397
6783.286316601918,4455.70157399942,-11097.467147093026,0.005719381765901505,4.320930397751037,0.12223947206525397
6934.421553376372,4501.814845962874,-11259.166120047616,0.005657401634674133,4.493615021437886,0.12223947206525397
6989.531846602127,4517.88668503541,-11316.899814208758,0.005634841455501338,4.557762898336111,0.12223947206525397
7955.743493980258,4733.399525364665,-12220.87875800737,0.00524349252394925,5.79219568941896,0.12223947206525397
8290.942513512708,4778.078317390693,-12486.061528829334,0.005109883037245311,6.2730884070244315,0.12223947206525397
8760.25860581472,4813.9291840786,-12815.000864561982,0.004925002642933992,6.997071338107496,0.12223947206525397
8866.04822913986,4817.673916526603,-12882.308524901775,0.004883704319719094,7.168901891589956,0.12223947206525397
8881.716071086528,4818.093139454408,-12892.062445912023,0.004877600419528653,7.194629559509368,0.12223947206525397
9114.271317236942,4820.178575718018,-13030.347894125494,0.004787378047315144,7.585195298352101,0.12223947206525397
9231.001029728684,4818.308967026842,-13095.171776561467,0.004742366166965129,7.787509039657946,0.12223947206525397
9658.551411522625,4794.852936245455,-13306.602711272688,0.0045601245998404824,8.566142840923755,0.12223947206525397
9896.32521188908,4770.584506055195,-13406.55281803458,0.0044711014912755245,9.026023965438416,0.12223947206525397
9926.494000282713,4766.936910376549,-13418.331258771374,0.0044598658972921975,9.085806907076071,0.12223947206525397
10223.273280309882,4724.279736072577,-13523.394562815993,0.004350069650990508,9.69176377347724,0.12223947206525397
2461.591462821278,2052.069569607944,-4627.372737782163,0.007552944340562457,0.9639096215349929,0.125645784078105
3847.8756906114418,3022.3541606684175,-7044.31602630073,0.006944541865568703,1.767727829392317,0.125645784078105
4221.4158634705045,3254.9751968266896,-7648.288476828442,0.006789419820258427,2.023633647952303,0.125645784078105
5049.154741651054,3721.0301430326535,-8900.726872469488,0.006443649933919532,2.6586996145951955,0.125645784078105
5125.604072108355,3760.4399008760147,-9010.053354671261,0.006411655806751079,2.72241561845159,0.125645784078105
5513.1831600966625,3950.2580453590963,-9546.952751362835,0.006249499597444844,3.0595662415065252,0.125645784078105
6760.272682656783,4440.48263968648,-11067.947656015116,0.005703787410354301,4.320930397751037,0.125645784078105
6911.036069038728,4486.528727379351,-11229.722356486047,0.005642202507176555,4.493615021437886,0.125645784078105
6966.011484423523,4502.578272856973,-11287.491385560308,0.0056197851785684295,4.557762898336111,0.125645784078105
7929.988121100998,4717.956281721394,-12192.736557757773,0.005230827897130304,5.79219568941896,0.125645784078105
8264.46593629617,4762.695933578365,-12458.630742252477,0.0050979968678203594,6.2730884070244315,0.125645784078105
8732.81630538294,4798.719624679529,-12788.78429586404,0.004914161097738,6.997071338107496,0.125645784078105
