z,p,T_rho,T,qv,h,qsat_env,T_env,q_env,h_env,T_rho_u,T_u,qv_u,h_u,CAPE_u,B_u,T_rho_w,T_w,qv_w,h_w,CAPE_w,B_w,ent,dh,dz,sat_def
12400.0,18967.16048227375,205.25273174031926,205.25129257092448,1.1536460070086577e-05,53386.14286604928,1.153767692307646e-05,205.2520120797214,5.768818234668375e-06,53373.08282431909,208.2770567183275,208.27479659158865,1.7854291767158104e-05,56442.20953766283,1306.2153958913943,0.14454681203364786,205.25273174031926,205.2520120797214,1.1536460070086577e-05,53386.14286604928,5.8981850338080815,-0.01911384390405799,7.078812309073704e-05,-2994.668129514008,4200.0,0.0030512289680990645
12450.0,18809.905878272755,204.76923249674184,204.7678839851092,1.0835261770255927e-05,53388.77824124907,1.0836337775744172e-05,204.7685581739684,5.418151045315083e-06,53376.5145273269,207.79174583062903,207.78962417536715,1.6799544805709396e-05,56442.20953766283,1306.2153958913943,0.1448013231475345,204.76923249674184,204.7685581739684,1.0835261770255927e-05,53388.77824124907,5.8981850338080815,-0.019204686495782653,7.069007710026945e-05,-2994.668129514008,4200.0,0.0030512289680990645
12500.0,18653.588359241156,204.28563541717304,204.28437228289212,1.0173278426978512e-05,53391.40543498746,1.0174229256811036e-05,204.28500379100453,5.0870988996214066e-06,53379.89336275219,207.30630412668538,207.3043131225241,1.5801939071668537e-05,56442.20953766283,1306.2153958913943,0.1450555247303745,204.28563541717304,204.28500379100453,1.0173278426978512e-05,53391.40543498746,5.8981850338080815,-0.01929502924939113,7.05923723213479e-05,-2994.668129514008,4200.0,0.0030512289680990645
12550.0,18498.204462414968,203.8019449616899,203.80076220452446,9.54852604667896e-06,53394.024356707254,9.549365702806568e-06,203.8013535311042,4.774668995295724e-06,53383.22150911073,206.8207379946204,206.81887022123064,1.4858691830520805e-05,56442.20953766283,1306.2153958913943,0.14530950457128816,203.8019449616899,203.8013535311042,9.54852604667896e-06,53394.024356707254,5.8981850338080815,-0.019384884629102553,7.04950068015103e-05,-2994.668129514008,4200.0,0.0030512289680990645
12600.0,18343.750734100944,203.3181653955714,203.3170582822546,8.959108794780624e-06,53396.634923949765,8.959849778807246e-06,203.31761179313006,4.479912691260363e-06,53386.501051784966,206.3350535522856,206.33330197143482,1.3967137658864358e-05,56442.20953766283,1306.2153958913943,0.14556334776966606,203.3181653955714,203.31761179313006,8.959108794780624e-06,53396.634923949765,5.8981850338080815,-0.019474264865115602,7.03979786039527e-05,-2994.668129514008,4200.0,0.0030512289680990645
12650.0,18190.223729449266,202.83430079635073,202.83326484790499,8.403215771452767e-06,53399.237061949374,8.403869237891701e-06,202.83378278184838,4.201923887680868e-06,53389.73398633761,205.84925665629132,205.8476145945483,1.3124724547868802e-05,56442.20953766283,1306.2153958913943,0.14581713679538202,202.83430079635073,202.83378278184838,8.403215771452767e-06,53399.237061949374,5.8981850338080815,-0.01956318195454996,7.030128580736735e-05,-2994.668129514008,4200.0,0.0030512289680990645
12700.0,18037.620012235875,202.35035506070147,202.349386040268,7.879117865113198e-06,53401.830703244435,7.879693759818787e-06,202.34987051507147,3.939837445578727e-06,53392.92222175137,205.3633529108824,205.36181404296272,1.2329010072452316e-05,56442.20953766283,1306.2153958913943,0.14607095155038535,202.35035506070147,202.34987051507147,7.879117865113198e-06,53401.830703244435,5.8981850338080815,-0.019651647662849835,7.020492650578287e-05,-2994.668129514008,4200.0,0.0030512289680990645
12750.0,17885.93615465419,201.86633191115686,201.8654258123194,7.385164684451053e-06,53404.415787304024,7.385671869570153e-06,201.86587883062452,3.692827646350792e-06,53396.06758359361,204.87734767664963,204.87590600938725,1.1577657629693722e-05,56442.20953766283,1306.2153958913943,0.14632486943134257,201.86633191115686,201.86587883062452,7.385164684451053e-06,53404.415787304024,5.8981850338080815,-0.019739673525592572,7.010889880840635e-05,-2994.668129514008,4200.0,0.0030512289680990645
12800.0,17735.16873711598,201.38223490265864,201.38138793824706,6.91978156948315e-06,53406.992260170024,6.920227936159645e-06,201.38181139313585,3.46010669139875e-06,53399.17181710482,204.39124607907104,204.3898959360006,1.0868432749543663e-05,56442.20953766283,1306.2153958913943,0.14657896539321774,201.38223490265864,201.38181139313585,6.91978156948315e-06,53406.992260170024,5.8981850338080815,-0.019827270850640143,7.001320083946753e-05,-2994.668129514008,4200.0,0.0030512289680990645
12850.0,17585.314348060907,200.89806742893649,200.8972760202955,6.481466681934189e-06,53409.56007411411,6.481859251893115e-06,200.89767170064903,3.2409232419625124e-06,53402.236590209555,203.905053016877,203.90378902341124,1.0199199480474341e-05,56442.20953766283,1306.2153958913943,0.14683331201347097,200.89806742893649,200.89767170064903,6.481466681934189e-06,53409.56007411411,5.8981850338080815,-0.019914450720614315,6.991783073806477e-05,-2994.668129514008,4200.0,0.0030512289680990645
