CAPE_u,CAPE_ext,dh,sat_def,P,RH,dz,ent_b
4144.228313799917,1934.1307047856167,-8035.947320677966,0.0026368343260086634,9.0,0.62,4250.0,0.000632741698863649
4416.198315983753,1940.3451531147966,-8348.916755696067,0.00258546862892399,10.0,0.62,4250.0,0.0007018263962254038
4671.664827688507,1934.5920591071126,-8622.95978268615,0.002537689025586624,11.0,0.62,4250.0,0.0007706732800448598
4912.627819849593,1919.6520884290599,-8864.22078557311,0.002493050530032643,12.0,0.62,4250.0,0.0008392839819806442
5140.730099413575,1897.5389084491646,-9077.581965727295,0.0024511872203879224,13.0,0.62,4250.0,0.0009076601169563551
5357.341092358923,1870.1104682198709,-9266.982060006092,0.0024117942195931038,14.0,0.62,4250.0,0.000975803283388641
5563.612713374659,1838.6013869313108,-9435.64055814044,0.0023746146113239413,15.0,0.62,4250.0,0.001043715063411405
5760.526773432063,1804.1357636497798,-9586.354949593318,0.0023276902664311175,16.0,0.62,4200.0,0.0011113970230962158
5948.92539963947,1767.6452324808872,-9721.22789322379,0.00229459258485956,17.0,0.62,4200.0,0.0011788507126690004
6129.538954881224,1729.766659577117,-9842.109221087085,0.002263122085476557,18.0,0.62,4200.0,0.0012460776667230968
6303.003842018433,1691.070830612558,-9950.590425734656,0.0022331389268984416,19.0,0.62,4200.0,0.0013130794044287361
6469.879000618757,1652.0091641855552,-10048.032784720199,0.002204520509175998,20.0,0.62,4200.0,0.0013798574297390284
6630.660461871817,1612.9390958735082,-10135.608958605975,0.0021771586095851274,21.0,0.62,4200.0,0.0014464132315925215
6785.786160484621,1574.1387777954496,-10214.334001507523,0.0021509572968279596,22.0,0.62,4200.0,0.0015127482841123996
6935.647049899363,1535.8244955273803,-10285.092068065642,0.00212583113745033,23.0,0.62,4200.0,0.0015788640468023894
7080.596778155942,1498.1645961420909,-10348.656925605486,0.002101703606352629,24.0,0.62,4200.0,0.0016447619647394403
7220.951113306803,1461.284811351568,-10405.708368025684,0.0020785060391992774,25.0,0.62,4200.0,0.0017104434687632388
7356.9948921513205,1425.306853677626,-10456.847084328678,0.002056176420014801,26.0,0.62,4200.0,0.0017759099756626212
7488.991492933159,1390.2796563422246,-10502.60468904204,0.0020346587115504296,27.0,0.62,4200.0,0.001841162888358953
7617.17308747213,1356.239906030379,-10543.454697743146,0.0020139019606019142,28.0,0.62,4200.0,0.001906203596086499
7741.759325605034,1323.2327000057985,-10579.819005015874,0.0019938598412498685,29.0,0.62,4200.0,0.0019710334745699186
7862.944700359467,1291.2873099149238,-10612.075816675344,0.001974489974680392,30.0,0.62,4200.0,0.002035653886198848
0.0,0.0,-2.628212131370674,0.0030994174986891014,0.0,0.66,4300.0,0.0
717.3280032835361,572.1702619492831,-1887.7189633711096,0.0029724357506832485,1.0,0.66,4300.0,7.13013232899229e-05
1281.8488201668538,948.4435976947232,-3197.6802055359512,0.0028700043639282454,2.0,0.66,4300.0,0.0001423493553772791
1758.5628157460258,1211.1886940898091,-4190.422910101086,0.0027833767575202147,3.0,0.66,4300.0,0.00021314588947975957
2175.415405334414,1398.0675037584178,-4979.71460901502,0.002708014813157622,4.0,0.66,4300.0,0.00028369269983912767
2547.855667441576,1530.8165507180267,-5626.843558041306,0.0026411906265454803,5.0,0.66,4300.0,0.0003539915419880172
2885.6049044104902,1623.5051808068931,-6168.990115244735,0.002566284737242453,6.0,0.66,4250.0,0.0004240441530120581
3195.2875876641697,1685.8478734650469,-6630.747139244115,0.0025122474834148663,7.0,0.66,4250.0,0.0004938522518074282
3481.675432243607,1724.9105845438603,-7028.734430626973,0.0024627126079364873,8.0,0.66,4250.0,0.0005634175393339245
3748.3418185886544,1745.9325790725443,-7375.1622107643925,0.0024169917965740756,9.0,0.66,4250.0,0.000632741698863649
3998.0539873496573,1752.9120461043556,-7679.1459325735195,0.0023745484205247467,10.0,0.66,4250.0,0.0007018263962254038
4232.999124762363,1748.941400480572,-7947.670208582458,0.0023349548063772204,11.0,0.66,4250.0,0.0007706732800448598
4454.947190536502,1736.5895689910064,-8186.202473342433,0.00229786387799545,12.0,0.66,4250.0,0.0008392839819806442
4665.350624048387,1717.643272340094,-8399.099726254382,0.0022629896306542723,13.0,0.66,4250.0,0.0009076601169563551
4865.41992389716,1693.7592069332895,-8589.887215358649,0.002230093285258479,14.0,0.66,4250.0,0.000975803283388641
5056.178819012346,1666.0728326448323,-8761.454765219496,0.0021989732254260666,15.0,0.66,4250.0,0.001043715063411405
5238.499026449516,1635.6737620862568,-8916.198470291143,0.0021694575426348846,16.0,0.66,4250.0,0.0011113970230962158
5413.1309925563655,1603.2998902184922,-9056.12530033219,0.002141398334288802,17.0,0.66,4250.0,0.0011788507126690004
5580.72621339225,1569.591323461805,-9182.930985382212,0.0021146673781043653,18.0,0.66,4250.0,0.0012460776667230968
5741.852033691452,1535.0695758754175,-9298.175824744147,0.0020785729332607372,19.0,0.66,4200.0,0.0013130794044287361
5897.007600861911,1500.1499798904606,-9402.99250742198,0.0020543820156992843,20.0,0.66,4200.0,0.0013798574297390284
6046.6352057072745,1465.1616990892971,-9498.435699926195,0.002031211438279183,21.0,0.66,4200.0,0.0014464132315925215
6191.129221560363,1430.36435437095,-9585.434956209589,0.002008985018034664,22.0,0.66,4200.0,0.0015127482841123996
6330.838281834025,1395.9580880393225,-9664.801967079635,0.0019876347349363954,23.0,0.66,4200.0,0.0015788640468023894
6466.079503879807,1362.1004753293785,-9737.248877664293,0.0019670996426691353,24.0,0.66,4200.0,0.0016447619647394403
6597.136876112767,1328.910334711834,-9803.403558251943,0.001947324901565437,25.0,0.66,4200.0,0.0017104434687632388
6724.266060861834,1296.4760613552828,-9863.821643124596,0.0019282609656489894,26.0,0.66,4200.0,0.0017759099756626212
6847.70357723306,1264.86344303641,-9918.996960016848,0.001909862954317572,27.0,0.66,4200.0,0.001841162888358953
6967.658248945361,1234.1435169830888,-9969.36988618433,0.001892090038963403,28.0,0.66,4200.0,0.001906203596086499
7084.329120553494,1204.3293605994793,-10015.334393007572,0.0018749050054628089,29.0,0.66,4200.0,0.0019710334745699186
7197.889511202283,1175.4283465411436,-10057.244309440583,0.001858273817183801,30.0,0.66,4200.0,0.002035653886198848
0.0,0.0,-2.628212131370674,0.0027225236193639496,0.0,0.7000000000000001,4300.0,0.0
632.0687048023381,503.9948365718793,-1667.1702883309335,0.0026245182296299736,1.0,0.7000000000000001,4300.0,7.13013232899229e-05
1132.1510515221155,837.1629502592799,-2835.861392959574,0.002544910887297971,2.0,0.7000000000000001,4300.0,0.0001423493553772791
1556.2613329399096,1070.9156607729492,-3730.0439162958064,0.0024771901617834055,3.0,0.7000000000000001,4300.0,0.00021314588947975957
1928.438405385725,1237.963980005629,-4447.422242847126,0.002417973593053021,4.0,0.7000000000000001,4300.0,0.00028369269983912767
2261.9802957868205,1357.2592549339454,-5040.7112349619565,0.0023652246370548186,5.0,0.7000000000000001,4300.0,0.0003539915419880172
2565.2655615628423,1441.0766116372286,-5541.938347642776,0.0023176001778913505,6.0,0.7000000000000001,4300.0,0.0004240441530120581
2844.011625005169,1497.929787340312,-5972.152079481122,0.0022741575644287474,7.0,0.7000000000000001,4300.0,0.0004938522518074282
3102.3462644860588,1534.0443589031977,-6346.187860990991,0.002221459261298775,8.0,0.7000000000000001,4250.0,0.0005634175393339245
3343.364742824588,1554.053662869187,-6674.435578344739,0.00218484223984239,9.0,0.7000000000000001,4250.0,0.000632741698863649
3569.4659804752596,1561.4809297614447,-6964.816857094935,0.0021507457765969885,10.0,0.7000000000000001,4250.0,0.0007018263962254038
3782.5532339047118,1559.0657005634816,-7223.429616680223,0.0021188467845830545,11.0,0.7000000000000001,4250.0,0.0007706732800448598
3984.166874533195,1549.047441036361,-7455.060316862182,0.0020888825428575938,12.0,0.7000000000000001,4250.0,0.0008392839819806442
4175.574396690724,1533.1030510156236,-7663.533776240431,0.0020606361343124178,13.0,0.7000000000000001,4250.0,0.0009076601169563551
4357.833073777757,1512.6183784011753,-7851.953147315733,0.0020339261104135183,14.0,0.7000000000000001,4250.0,0.000975803283388641
4531.83414933439,1488.688269314677,-8022.869301512008,0.002008598974321773,15.0,0.7000000000000001,4250.0,0.001043715063411405
4698.340759414894,1462.2398961669076,-8178.403088799794,0.001984523607316115,16.0,0.7000000000000001,4250.0,0.0011113970230962158
4858.010143419789,1433.9355566209433,-8320.33549109348,0.0019615869986844515,17.0,0.7000000000000001,4250.0,0.0011788507126690004
5011.41415036595,1404.368375512997,-8450.175623110961,0.0019396909973964712,18.0,0.7000000000000001,4250.0,0.0012460776667230968
5159.052542126467,1374.028943698181,-8569.2122989114,0.0019187498079814977,19.0,0.7000000000000001,4250.0,0.0013130794044287361
5301.36235819664,1343.2746504627742,-8678.553918682279,0.0018986879031815257,20.0,0.7000000000000001,4250.0,0.0013798574297390284
5438.734684245711,1312.3944133963942,-8779.16038721805,0.0018794384637164437,21.0,0.7000000000000001,4250.0,0.0014464132315925215
5571.516321744,1281.6271653972926,-8871.867083490535,0.0018609420686241114,22.0,0.7000000000000001,4250.0,0.0015127482841123996
5700.0146729656435,1251.1578970803128,-8957.482427066883,0.0018337092452089404,23.0,0.7000000000000001,4200.0,0.0015788640468023894
5824.511355640225,1221.1354588345923,-9036.59853629148,0.0018167104042002944,24.0,0.7000000000000001,4200.0,0.0016447619647394403
5945.254453868308,1191.6747462627209,-9109.755672953055,0.0018003145143587363,25.0,0.7000000000000001,4200.0,0.0017104434687632388
6062.473630461644,1162.8717737573074,-9177.458433959524,0.0017844832214748475,26.0,0.7000000000000001,4200.0,0.0017759099756626212
6176.374140604272,1134.7739551471745,-9240.15720570799,0.0017691816621090367,27.0,0.7000000000000001,4200.0,0.001841162888358953
6287.145633323397,1107.4251574352018,-9298.253847514221,0.0017543781325643386,28.0,0.7000000000000001,4200.0,0.001906203596086499
6394.959353046138,1080.854166917101,-9352.109569121145,0.0017400436693021835,29.0,0.7000000000000001,4200.0,0.0019710334745699186
6499.9749269618715,1055.1018875895113,-9402.04896982039,0.00172615173377809,30.0,0.7000000000000001,4200.0,0.002035653886198848
0.0,0.0,-2.628212131370674,0.0023490395588871915,0.0,0.74,4300.0,0.0
547.0359032182446,436.0449440121863,-1446.232181218671,0.002276061511004835,1.0,0.74,4300.0,7.13013232899229e-05
982.1265019314076,725.7701949021229,-2470.147835722819,0.0022163786116379744,2.0,0.74,4300.0,0.0001423493553772791
1352.6914128004325,929.9940474855482,-3260.951901790322,0.002165313424509686,3.0,0.74,4300.0,0.00021314588947975957
1679.0353259667029,1076.6162180365736,-3901.0306004851955,0.002120434121090063,4.0,0.74,4300.0,0.00028369269983912767
1972.3950740906912,1181.86734426804,-4434.886708856662,0.0020802746629800936,5.0,0.74,4300.0,0.0003539915419880172
2239.8602062775294,1256.2644533857456,-4889.604813958009,0.002043866688999472,6.0,0.74,4300.0,0.0004240441530120581
2486.2746489264773,1307.1458165680003,-5283.021573636499,0.0020105294253343524,7.0,0.74,4300.0,0.0004938522518074282
2715.142183709008,1339.8636928249598,-5627.5606238696055,0.001979762098148713,8.0,0.74,4300.0,0.0005634175393339245
2929.0936104740103,1358.4777247407933,-5932.305835556646,0.001939885219384159,9.0,0.74,4250.0,0.000632741698863649
3130.170906902716,1366.0240345170926,-6204.082104329129,0.0019134683372376187,10.0,0.74,4250.0,0.0007018263962254038
3319.9966950456483,1364.8875122699012,-6447.98183689217,0.0018886823669942334,11.0,0.74,4250.0,0.0007706732800448598
3499.8861438751997,1356.9799383910772,-6668.11092096808,0.0018653358489633984,12.0,0.74,4250.0,0.0008392839819806442
3670.9229578905934,1343.8453017009413,-6867.758756087715,0.0018432704149857681,13.0,0.74,4250.0,0.0009076601169563551
3834.0133903775904,1326.613813225076,-7049.6011575412995,0.0018223533444695337,14.0,0.74,4250.0,0.000975803283388641
3989.9240296660905,1306.3379693729303,-7215.8432685789085,0.0018024721896501498,15.0,0.74,4250.0,0.001043715063411405
4139.307564324083,1283.7383156166395,-7368.322946166518,0.001783530716127069,16.0,0.74,4250.0,0.0011113970230962158
4282.727123843247,1259.44537324064,-7508.588050845632,0.0017654458184201108,17.0,0.74,4250.0,0.0011788507126690004
4420.675846365726,1234.0264028884149,-7637.953004715608,0.0017481452573834594,18.0,0.74,4250.0,0.0012460776667230968
4553.5826722890815,1207.8464397616833,-7757.543269200112,0.0017315657187733182,19.0,0.74,4250.0,0.0013130794044287361
4681.825513343856,1181.2383397185217,-7868.329684463068,0.0017156514194659547,20.0,0.74,4250.0,0.0013798574297390284
4805.744039225067,1154.4747026498367,-7971.154189264955,0.0017003529258887158,21.0,0.74,4250.0,0.0014464132315925215
4925.633548313138,1127.7663193327785,-8066.752587151423,0.0016856261821979824,22.0,0.74,4250.0,0.0015127482841123996
5041.76445891119,1101.2835820601972,-8155.769752520224,0.001671431785874975,23.0,0.74,4250.0,0.0015788640468023894
5154.376949409014,1075.156539762725,-8238.775282401351,0.0016577343007872453,24.0,0.74,4250.0,0.0016447619647394403
5263.689241143405,1049.4864853195231,-8316.273114869691,0.0016445017570329559,25.0,0.74,4250.0,0.0017104434687632388
5369.898023419606,1024.3514340935608,-8388.711920749396,0.001631705217850844,26.0,0.74,4250.0,0.0017759099756626212
5473.1834546058435,999.8096510349894,-8456.49251742266,0.0016193183413863584,27.0,0.74,4250.0,0.001841162888358953
5573.708234837881,975.9041975505817,-8519.973438666217,0.001607317187598309,28.0,0.74,4250.0,0.001906203596086499
5671.624104530322,952.6800828282995,-8579.52509636624,0.001587420341504193,29.0,0.74,4200.0,0.0019710334745699186
5767.065641570328,930.136709939065,-8635.423359869004,0.0015762228177668958,30.0,0.74,4200.0,0.002035653886198848
0.0,0.0,-2.628212131370674,0.0019788972108314555,0.0,0.78,4300.0,0.0
462.2267974859357,368.317443532366,-1224.9240441744041,0.0019270961178937307,1.0,0.78,4300.0,7.13013232899229e-05
831.7821426313719,614.27303002998,-2100.587080039317,0.001884448529426219,2.0,0.78,4300.0,0.0001423493553772791
1147.8604306766317,788.4375461429463,-2783.1634681260766,0.0018477509626893072,3.0,0.78,4300.0,0.00021314588947975957
1427.2045603229992,914.0467979738715,-3340.4535064572847,0.0018153371430964503,4.0,0.78,4300.0,0.00028369269983912767
1679.0813116589957,1004.6651926994175,-3809.112259058864,0.0017862015734943196,5.0,0.78,4300.0,0.0003539915419880172
1909.3417790769224,1069.090536557098,-4211.47929429615,0.0017596792828719785,6.0,0.78,4300.0,0.0004240441530120581
2121.9916759111843,1113.4991275980055,-4562.292466107152,0.0017353021142642482,7.0,0.78,4300.0,0.0004938522518074282
2319.929728208011,1142.3995404608359,-4871.8375517340755,0.0017127251608153012,8.0,0.78,4300.0,0.0005634175393339245
2505.3389034213005,1159.2063651795038,-5147.601730299706,0.001691685386168999,9.0,0.78,4300.0,0.000632741698863649
2679.914556152071,1166.5338315597803,-5395.216376808734,0.001671976652233611,10.0,0.78,4300.0,0.0007018263962254038
2845.0056722332442,1166.3865201021245,-5619.0289282778685,0.001653433853062391,11.0,0.78,4300.0,0.0007706732800448598
3001.7071434826325,1160.3615781673323,-5822.592431861609,0.0016264259387646035,12.0,0.78,4250.0,0.0008392839819806442
3150.9224535939056,1149.8282926414886,-6008.541586023188,0.0016100010178666199,13.0,0.78,4250.0,0.0009076601169563551
3293.408083614984,1135.7178079043886,-6179.111392993756,0.001594391999881486,14.0,0.78,4250.0,0.000975803283388641
3429.8056388934124,1118.9411450271896,-6336.156831562628,0.00157952056832785,15.0,0.78,4250.0,0.001043715063411405
3560.6609705420897,1100.0973646880504,-6481.228994785444,0.0015653195288345175,16.0,0.78,4250.0,0.0011113970230962158
3686.447463056396,1079.7942073826787,-6615.635763327577,0.0015517308653980385,17.0,0.78,4250.0,0.0011788507126690004
3807.578406683506,1058.4389119587988,-6740.491704190004,0.0015387039606190491,18.0,0.78,4250.0,0.0012460776667230968
3924.4109481861647,1036.380028205262,-6856.752690086796,0.0015261944741594546,19.0,0.78,4250.0,0.0013130794044287361
4037.266550586055,1013.9142535369332,-6965.245536878072,0.0015141632123634524,20.0,0.78,4250.0,0.0013798574297390284
4146.425095290079,991.2724905687818,-7066.68878823972,0.0015025754503560746,21.0,0.78,4250.0,0.0014464132315925215
4252.141369664701,968.648472621194,-7161.712227376731,0.0014914001354766166,22.0,0.78,4250.0,0.0015127482841123996
4354.638930056885,946.182348044814,-7250.868410698924,0.001480609527246167,23.0,0.78,4250.0,0.0015788640468023894
4454.123763897198,923.9886899048296,-7334.647601787023,0.0014701785586036004,24.0,0.78,4250.0,0.0016447619647394403
4550.777143876842,902.1574658398943,-7413.483295720369,0.0014600846691988955,25.0,0.78,4250.0,0.0017104434687632388
4644.7685352983935,880.7664114712265,-7487.763306768917,0.001450307348910958,26.0,0.78,4250.0,0.0017759099756626212
4736.247015709766,859.860663705873,-7557.834529610853,0.0014408279278793302,27.0,0.78,4250.0,0.001841162888358953
4825.354357056198,839.4787366241051,-7624.007726434786,0.0014316294223488157,28.0,0.78,4250.0,0.001906203596086499
4912.215255413293,819.6477573543641,-7686.564522787754,0.0014226962052837553,29.0,0.78,4250.0,0.0019710334745699186
4996.947039115203,800.3839152514647,-7745.758191653251,0.0014140139888076844,30.0,0.78,4250.0,0.002035653886198848
0.0,0.0,-2.628212131370674,0.0016120306148586358,0.0,0.8200000000000001,4300.0,0.0
377.64025057330485,300.8125265055755,-1003.2648389575625,0.0015776519541695034,1.0,0.8200000000000001,4300.0,7.13013232899229e-05
681.1255252536278,502.6829212239646,-1727.227511142395,0.00154916234592561,2.0,0.8200000000000001,4300.0,0.0001423493553772791
941.781179249202,646.2699967359514,-2296.699191344247,0.0015245100543997906,3.0,0.8200000000000001,4300.0,0.00021314588947975957
1172.9524195848949,750.287811882152,-2765.6127388661407,0.001502627732643075,4.0,0.8200000000000001,4300.0,0.00028369269983912767
1382.0268774026708,825.6829789939095,-3163.1407002186606,0.001482870920341281,5.0,0.8200000000000001,4300.0,0.0003539915419880172
1573.6713089877394,879.5859586017629,-3507.0818927519867,0.001464812998602897,6.0,0.8200000000000001,4300.0,0.0004240441530120581
1751.085760208803,917.0177172230085,-3809.19570690985,0.0014481532764051015,7.0,0.8200000000000001,4300.0,0.0004938522518074282
1916.5882721040493,941.652823930482,-4077.7033167818736,0.0014326699389399927,8.0,0.8200000000000001,4300.0,0.0005634175393339245
2071.926972677619,956.2606584622577,-4318.600386065038,0.0014181935859229847,9.0,0.8200000000000001,4300.0,0.000632741698863649
2218.461509477652,963.0202416006995,-4536.405879738748,0.0014045912528072818,10.0,0.8200000000000001,4300.0,0.0007018263962254038
2357.276671462637,963.5652517797998,-4734.615250838375,0.0013917563116373497,11.0,0.8200000000000001,4300.0,0.0007706732800448598
2489.252203670031,959.2066130257621,-4915.99177265443,0.001379601631430841,12.0,0.8200000000000001,4300.0,0.0008392839819806442
2615.115126723127,951.0390081134498,-5082.7600770594945,0.001368054908012167,13.0,0.8200000000000001,4300.0,0.0009076601169563551
2735.4762228734926,939.8987388835064,-5236.736602618446,0.00135705544322477,14.0,0.8200000000000001,4300.0,0.000975803283388641
2850.8522803807336,926.4686945197918,-5379.426965947292,0.001346551569342964,15.0,0.8200000000000001,4300.0,0.001043715063411405
2961.6843617203217,911.3093377610886,-5512.18096194019,0.0013286696128245535,16.0,0.8200000000000001,4250.0,0.0011113970230962158
3068.3582458359906,894.8884491853405,-5635.9757892812195,0.0013191266978627948,17.0,0.8200000000000001,4250.0,0.0011788507126690004
3171.203306843522,877.5391962873031,-5751.715137731226,0.001309958761633419,18.0,0.8200000000000001,4250.0,0.0012460776667230968
3270.5166370524985,859.5780699853777,-5860.1825971700455,0.0013011367675531882,19.0,0.8200000000000001,4250.0,0.0013130794044287361
3366.5519258816803,841.2614720922663,-5962.05513887899,0.0012926351246979498,20.0,0.8200000000000001,4250.0,0.0013798574297390284
3459.5429225441703,822.7622285797306,-6057.924111066823,0.001284431047893067,21.0,0.8200000000000001,4250.0,0.0014464132315925215
3549.690676799253,804.2359094965697,-6148.308048512197,0.0012765041769208052,22.0,0.8200000000000001,4250.0,0.0015127482841123996
3637.1810788580706,785.8127808108839,-6233.662979750414,0.0012688362912811537,23.0,0.8200000000000001,4250.0,0.0015788640468023894
3722.1784609641604,767.589382519573,-6314.3947165340505,0.0012614108953187353,24.0,0.8200000000000001,4250.0,0.0016447619647394403
3804.832847992039,749.6442967612571,-6390.862801258205,0.0012542131247426118,25.0,0.8200000000000001,4250.0,0.0017104434687632388
3885.28167583988,732.038948626419,-6463.388815238184,0.0012472294766775866,26.0,0.8200000000000001,4250.0,0.0017759099756626212
3963.646869903518,714.8151090960574,-6532.262428725167,0.0012404475975134022,27.0,0.8200000000000001,4250.0,0.001841162888358953
4040.0442397469174,698.0107569861217,-6597.74279741224,0.0012338562585381188,28.0,0.8200000000000001,4250.0,0.001906203596086499
4114.576038672804,681.6454782525557,-6660.064407728452,0.0012274451572593435,29.0,0.8200000000000001,4250.0,0.0019710334745699186
4187.337368979858,665.7396751022407,-6719.440800071425,0.0012212047797386944,30.0,0.8200000000000001,4250.0,0.002035653886198848
0.0,0.0,-2.628212131370674,0.0012483758633420172,0.0,0.86,4300.0,0.0
293.2775928924311,233.53197176111595,-781.2731420143537,0.0012277583187370097,1.0,0.86,4300.0,7.13013232899229e-05
530.1647251685258,391.010118568491,-1350.118025555421,0.001210562572873123,2.0,0.86,4300.0,0.0001423493553772791
734.4653969766067,503.51120357385764,-1801.5837490959675,0.0011956009112532473,3.0,0.86,4300.0,0.00021314588947975957
916.2878934828095,585.3613755911371,-2176.4382279542915,0.001182255588528258,4.0,0.86,4300.0,0.00028369269983912767
1081.2266905857648,644.9570420561223,-2496.736706012016,0.0011701535155693229,5.0,0.86,4300.0,0.0003539915419880172
1232.8194155172544,687.7923458015264,-2775.945823421367,0.001159047555162904,6.0,0.86,4300.0,0.0004240441530120581
1373.4936018541398,717.7448187642096,-3022.973566968314,0.0011487633465215904,7.0,0.86,4300.0,0.0004938522518074282
1505.0108161311957,737.6634522062014,-3244.0564107641912,0.0011391721454806682,8.0,0.86,4300.0,0.0005634175393339245
1628.7010497875044,749.6998332996533,-3443.7496378411524,0.0011301755323750353,9.0,0.86,4300.0,0.000632741698863649
1745.5987145473305,755.5265531878155,-3625.493358879183,0.001121696129299953,10.0,0.86,4300.0,0.0007018263962254038
1856.5309352925526,756.4609762840525,-3791.9525317061198,0.001113671841536535,11.0,0.86,4300.0,0.0007706732800448598
1962.1708731769138,753.5106406970044,-3945.2394487349375,0.001106051808920971,12.0,0.86,4300.0,0.0008392839819806442
2063.072878933721,747.5024405799355,-4087.0556743117922,0.0010987938528161608,13.0,0.86,4300.0,0.0009076601169563551
2159.706618725698,739.1520751438269,-4218.796281060953,0.0010918624117897458,14.0,0.86,4300.0,0.000975803283388641
2252.4646511288224,728.933957437845,-4341.6167254153115,0.0010852272901398152,15.0,0.86,4300.0,0.001043715063411405
2341.6900777125743,717.357552529159,-4456.488214155826,0.0010788624809744307,16.0,0.86,4300.0,0.0011113970230962158
2427.6736809003896,704.7197737859178,-4564.2329492632125,0.0010727454742766882,17.0,0.86,4300.0,0.0011788507126690004
2510.6738924673377,691.3392406675637,-4665.553783552488,0.0010668566144534548,18.0,0.86,4300.0,0.0012460776667230968
2590.9147152880682,677.4561213624402,-4761.057811858482,0.0010611785728736583,19.0,0.86,4300.0,0.0013130794044287361
2668.594902854595,663.2456911511352,-4851.270341721465,0.0010556960687981476,20.0,0.86,4300.0,0.0013798574297390284
2743.892812974482,648.8667251992115,-4936.651090096457,0.0010503954808030918,21.0,0.86,4300.0,0.0014464132315925215
2816.96450610749,634.445842413227,-5017.604681525911,0.0010452646065102888,22.0,0.86,4300.0,0.0015127482841123996
2887.9537021468204,620.0871928094499,-5094.516022251162,0.0010341261869594564,23.0,0.86,4250.0,0.0015788640468023894
2956.987575026991,605.8719901025378,-5167.703793582652,0.001029351250181103,24.0,0.86,4250.0,0.0016447619647394403
3024.1812485057912,591.8559768302273,-5237.418589028843,0.0010247146401276374,25.0,0.86,4250.0,0.0017104434687632388
3089.6420189724768,578.0903153528831,-5303.912976640109,0.0010202083437961642,26.0,0.86,4250.0,0.0017759099756626212
3153.4644671829196,564.6112750486361,-5367.4137274155,0.001015825057191694,27.0,0.86,4250.0,0.001841162888358953
3215.7356738287067,551.4476146739954,-5428.126444709844,0.0010115580674616407,28.0,0.86,4250.0,0.001906203596086499
3276.537681423432,538.6241370103801,-5486.236989747806,0.0010074012226984933,29.0,0.86,4250.0,0.0019710334745699186
3335.94443178055,526.1527922073573,-5541.913219552487,0.0010033488848522456,30.0,0.86,4250.0,0.002035653886198848
0.0,0.0,-2.628212131370674,0.0008878710103887825,0.0,0.9,4300.0,0.0
209.1355320052899,166.472935677772,-558.9670528902207,0.0008774439082227485,1.0,0.9,4300.0,7.13013232899229e-05
378.90881142198526,279.2652905757464,-969.308271019414,0.0008686924647528081,2.0,0.9,4300.0,0.0001423493553772791
525.9274497883118,360.1840705322949,-1297.8460383854253,0.0008610367436354776,3.0,0.9,4300.0,0.00021314588947975957
657.2227977330365,419.3041638205794,-1572.868656211751,0.0008541752789853934,4.0,0.9,4300.0,0.00028369269983912767
776.682901828614,462.5341059226489,-1809.677535550407,0.0008479260001196718,5.0,0.9,4300.0,0.0003539915419880172
886.7678498131972,493.76328996565724,-2017.6201539978792,0.000842168241492984,6.0,0.9,4300.0,0.0004240441530120581
989.1695411682192,515.7424856714965,-2202.8839498207526,0.0008368168603923042,7.0,0.9,4300.0,0.0004938522518074282
1085.1138217728924,530.4984081926935,-2369.807026682938,0.0008318088936349143,8.0,0.9,4300.0,0.0005634175393339245
1175.529210098169,539.5630795973672,-2521.5613914250935,0.0008270961976986192,9.0,0.9,4300.0,0.000632741698863649
1261.1395160105749,544.1268801569223,-2660.546510742941,0.0008226408689902558,10.0,0.9,4300.0,0.0007018263962254038
1342.5227694988669,545.144882465687,-2788.624482069128,0.0008184124534738782,11.0,0.9,4300.0,0.0007706732800448598
1420.149468764437,543.3438408966606,-2907.2725286986024,0.0008143860073225853,12.0,0.9,4300.0,0.0008392839819806442
1494.4112120597479,539.3078260574189,-3017.684769486543,0.0008105407699236282,13.0,0.9,4300.0,0.0009076601169563551
1565.6332757648308,533.5461326703066,-3120.8395194064433,0.0008068592795672389,14.0,0.9,4300.0,0.000975803283388641
1634.0966532553484,526.4298316503259,-3217.5504719298187,0.0008033266413873427,15.0,0.9,4300.0,0.001043715063411405
1700.0384426702674,518.2868288684358,-3308.5020421085137,0.0007999300337392286,16.0,0.9,4300.0,0.0011113970230962158
1763.6650952559216,509.36195575414746,-3394.2745610994607,0.0007966583485424585,17.0,0.9,4300.0,0.0011788507126690004
1825.1599825470087,499.89237972671265,-3475.365257336256,0.0007935018679608851,18.0,0.9,4300.0,0.0012460776667230968
1884.6793162365295,490.02055283971754,-3552.204288432098,0.0007904520184258887,19.0,0.9,4300.0,0.0013130794044287361
1942.363778521852,479.8959773656129,-3625.165225770048,0.0007875012187194829,20.0,0.9,4300.0,0.0013798574297390284
1998.3403702601872,469.64813462352396,-3694.5744975987764,0.0007846427235571581,21.0,0.9,4300.0,0.0014464132315925215
2052.7192088575007,459.3507757770726,-3760.7200165622125,0.0007818704825198219,22.0,0.9,4300.0,0.0015127482841123996
2105.60064860194,449.0799494586943,-3823.8569226088657,0.0007791790470221737,23.0,0.9,4300.0,0.0015788640468023894
2157.0761388931223,438.89421205300914,-3884.2117292920666,0.0007765635057341599,24.0,0.9,4300.0,0.0016447619647394403
2207.2285289626807,428.8439820280588,-3941.986384660937,0.0007740194109264494,25.0,0.9,4300.0,0.0017104434687632388
2256.131084613549,418.9632651516417,-3997.362265058786,0.0007715427107596626,26.0,0.9,4300.0,0.0017759099756626212
