CAPE_u,CAPE_ext,CAPE_dist,dh,sat_def,P,RH,dz,ent_b
15461.598937148578,3701.748640120169,3.330376218971931,-17147.666707758613,0.002674590611729174,20.0,0.1,4050.0,0.0013798574297390284
15847.307138188611,3599.310548370522,3.2417126869059887,-17238.216817117453,0.0025853142527058775,21.0,0.1,4050.0,0.0014464132315925215
16225.471613305557,3499.4720733131917,2.922858245754434,-17319.676986566807,0.0024987747194853195,22.0,0.1,4050.0,0.0015127482841123996
16583.594622087658,3437.515722105921,3.02224783626557,-17392.646179743788,0.002419031956714482,23.0,0.1,4050.0,0.0015788640468023894
16928.15643053335,3338.729696852581,2.8661140272756276,-17448.52823539969,0.00234535739567553,24.0,0.1,4050.0,0.0016447619647394403
17262.32906916,3280.7047726711376,2.6993994120977534,-17495.429482693013,0.002275417438488054,25.0,0.1,4050.0,0.0017104434687632388
17592.697145991333,3188.0305085389277,2.6391928138548204,-17553.68255878065,0.002206147744507536,26.0,0.1,4050.0,0.0017759099756626212
17905.926667788346,3096.349657388138,2.5412619548185145,-17582.694033052092,0.0021438312183241727,27.0,0.1,4050.0,0.001841162888358953
18206.571605612517,3044.4484616164627,2.542174084771132,-17610.78454708346,0.0020815965632707337,28.0,0.1,4000.0,0.001906203596086499
18507.751900235024,2959.0390710228044,2.3284644309998206,-17641.112112631567,0.0020228218769797065,29.0,0.1,4000.0,0.0019710334745699186
18795.854917535908,2875.611475248179,2.387034864781089,-17671.39311016383,0.00197006168068105,30.0,0.1,4000.0,0.002035653886198848
0.0,0.0,0.0,-2.628212131370674,0.008344923517191882,0.0,0.13999999999999999,4300.0,0.0
1860.7735428142214,1407.7070467028057,7.478385038848159,-4694.900205765698,0.007458127100106008,1.0,0.13999999999999999,4300.0,7.13013232899229e-05
3271.1160769627368,2285.773158485778,10.037819998800694,-7508.219928789782,0.006762391265092791,2.0,0.13999999999999999,4250.0,0.0001423493553772791
